Cap  	#  	Player  	DOB  	HT  	WT  	Games (W-D-L)  	Goals  	Seasons  	Debut  	Last  
295	4	Colee, Percy	1892-11-11	180cm	 	5 (0-0-5)	3	1914	21y 165d	21y 193d
302	9	Britter, Harry	1891-06-23	180cm	79kg	5 (1-0-4)	5	1914	22y 313d	22y 355d
326	2	Rodriguez, Percy	1893-01-05	173cm	73kg	5 (2-0-3)	1	1915	22y 116d	22y 144d
342	19	McLean, Allan	1899-01-28	187cm	73kg	5 (0-0-5)	 	1919	20y 102d	20y 207d
343	23	Salvado, Alex	1890-10-19	178cm	80kg	5 (0-0-5)	2	1919	28y 203d	28y 252d
356	18	Bodington, Bob	1894-12-22	169cm	 	5 (0-0-5)	 	1919-1920	24y 216d	25y 145d
357	19	Chisholm, Eric	1892-03-13	177cm	 	5 (0-0-5)	2	1919	27y 135d	27y 184d
369	29	Garlick, George	1895-08-17	168cm	69kg	5 (2-0-3)	4	1920	24y 279d	25y 11d
374	30	Campbell, Bruce	1890-05-02	179cm	 	5 (1-0-4)	4	1920	30y 55d	30y 104d
397	28	Dunbar, Harold	1900-10-01	191cm	 	5 (2-0-3)	2	1922	21y 217d	21y 252d
411	26	Carter, Wally	1898-06-11	173cm	75kg	5 (2-0-3)	1	1923-1924	25y 26d	25y 355d
455	2	Wood, Barney	1901-12-22	179cm	81kg	5 (3-0-2)	 	1928	26y 149d	26y 198d
483	31	Gough, Lew	1903-09-01	187cm	87kg	5 (2-0-3)	 	1930-1931	27y 12d	27y 355d
493	10	McInnes, Geoff	1909-02-05	185cm	79kg	5 (0-0-5)	4	1932-1933	23y 85d	24y 83d
550	21	Ralston, Bill	1910-09-16	178cm	72kg	5 (3-0-2)	2	1936	25y 250d	25y 327d
588	26	Wilson, Mac	1922-07-29	179cm	78kg	5 (3-0-2)	2	1941	18y 292d	18y 348d
589	38	White, Ron	1920-05-22	183cm	76kg	5 (3-0-2)	 	1941, 1943	21y 9d	23y 35d
601	5	Bush, Tom	1918-01-07	185cm	76kg	5 (3-0-2)	2	1942, 1944	24y 136d	26y 141d
604	36	Martin, Bryan	1918-09-22	179cm	75kg	5 (4-0-1)	 	1942-1943	23y 243d	24y 277d
666	29	Copsey, Alf	1921-01-22	180cm	76kg	5 (4-0-1)	 	1946	25y 137d	25y 221d
705	24	Hutchins, Ray	1929-03-23	179cm	77kg	5 (0-0-5)	 	1950-1951	21y 149d	22y 127d
761	22	Baumgartner, Ivan	1934-03-11	179cm	83kg	5 (3-0-2)	 	1955	21y 71d	21y 127d
806	50	Byers, Garry	1939-01-13	188cm	77kg	5 (3-0-2)	2	1962-1963	23y 210d	24y 97d
859	44	Quinn, Tom	1947-10-31	191cm	86kg	5 (3-0-2)	 	1967	19y 215d	19y 257d
909	39	Dilnot, Peter	1952-11-06	178cm	71kg	5 (2-0-3)	3	1972-1973	19y 203d	20y 210d
980	24	Richards, Kelvin	1960-03-06	188cm	75kg	5 (2-0-3)	 	1978-1979	18y 40d	19y 50d
1000	32	Elliott, Bruce	1956-07-30	188cm	83kg	5 (1-0-4)	 	1979-1980	22y 279d	23y 278d
1087	43	Gandini, Len	1962-01-05	180cm	83kg	5 (3-0-2)	1	1986	24y 209d	24y 237d
1115	39	Cameron, Stuart	1964-02-12	188cm	85kg	5 (2-0-3)	1	1990	26y 110d	26y 145d
1173	45	McHardy, Todd	1977-04-06	183cm	82kg	5 (0-0-5)	1	1996-1997	19y 35d	20y 84d
1174	14	Polley, Michael	1976-09-14	180cm	78kg	5 (2-0-3)	 	1996	19y 254d	19y 304d
1211	14	Pitt, Steven	1973-07-22	188cm	89kg	5 (3-0-2)	2	2000-2001	26y 283d	27y 330d
1309	33	Barry, Dom	1994-03-07	179cm	78kg	5 (0-0-5)	 	2014	20y 114d	20y 176d
1349	48	Dunkley, Kyle	2000-06-20	185cm	84kg	5 (1-0-4)	3	2019	19y 17d	19y 57d
1356	17	Bennell, Harley	1992-10-02	185cm	74kg	5 (4-0-1)	3	2020	27y 255d	27y 308d
1362	27	Dunstan, Luke	1995-01-29	185cm	84kg	5 (4-0-1)	 	2022	27y 85d	27y 169d
1378	43	Henderson, Jack	1999-10-01	176cm	69kg	5 (0-0-5)	2	2025	25y 166d	25y 193d
1380	42	Johnson, Aidan	2000-03-09	193cm	92kg	5 (2-0-3)	3	2025	25y 7d	25y 84d
3	 	Goding, Charlie	1876-08-03	170cm	 	4 (4-0-0)	1	1897	20y 278d	20y 306d
48	 	Aitken, Jimmy	1872-05-15	 	 	4 (2-1-1)	 	1898	26y 34d	26y 62d
56	 	Atkinson, Art	1878-04-02	174cm	 	4 (1-0-3)	1	1898	20y 140d	20y 161d
89	 	Ogilvie, Laurie	1877-05-31	175cm	 	4 (2-1-1)	3	1901	24y 1d	24y 22d
100	 	Puflett, Bob	1881-08-17	174cm	 	4 (2-0-2)	 	1902	20y 294d	20y 329d
117	 	McKellar, Don	1884-07-06	179cm	 	4 (0-0-4)	 	1903, 1905	19y 47d	21y 65d
124	 	Vollugi, Ernie	1879-01-06	173cm	 	4 (1-0-3)	 	1904	25y 122d	25y 185d
126	 	Jeanneret, Henri	1878-01-01	178cm	75kg	4 (1-0-3)	 	1904	26y 134d	26y 155d
149	 	McIntosh, Jack	1878-09-26	177cm	81kg	4 (0-0-4)	1	1906	27y 221d	27y 298d
157	 	McCooey, Frank	1888-09-26	174cm	67kg	4 (0-0-4)	 	1906	17y 291d	17y 319d
167	 	West, Jack	1889-02-17	173cm	 	4 (2-0-2)	 	1906-1907	17y 203d	18y 90d
177	 	Symonds, Harry	1880-12-22	 	 	4 (2-0-2)	3	1907	26y 126d	26y 175d
233	 	Hazel, Ern	1889-10-28	177cm	 	4 (1-0-3)	4	1910	20y 221d	20y 310d
249	 	Sheppard, Ben	1890-06-23	174cm	 	4 (1-0-3)	1	1911	20y 331d	20y 347d
330	31	Elston, Bill	1897-12-04	170cm	63kg	4 (1-0-3)	1	1915	17y 239d	17y 267d
393	33	Ogilvy, Alex	1901-12-26	171cm	68kg	4 (3-0-1)	 	1921	19y 167d	19y 237d
419	27	Simmonds, George	1895-07-16	177cm	76kg	4 (0-0-4)	4	1924	29y 3d	29y 45d
437	21	OBrien, Tom	1904-04-13	184cm	82kg	4 (2-0-2)	 	1926	22y 18d	22y 39d
442	6	Veal, Jim	1901-09-13	170cm	 	4 (2-0-2)	1	1926-1927	24y 244d	25y 236d
452	6	Hope, Allan	1903-02-19	180cm	 	4 (4-0-0)	7	1928	25y 62d	25y 104d
460	19	Carr, Clem	1901-06-05	180cm	79kg	4 (2-0-2)	 	1928-1929	27y 67d	27y 333d
533	35	Sweeney, Bill	1914-06-02	171cm	67kg	4 (2-0-2)	3	1934-1935	20y 98d	20y 343d
545	22	Feltscheer, Ken	1915-06-09	178cm	81kg	4 (1-0-3)	 	1935-1936	20y 83d	21y 60d
553	29	Dean, Harden	1913-10-13	178cm	80kg	4 (1-0-3)	 	1936, 1938, 1943	22y 328d	29y 228d
562	25	Regan, Ted	1915-06-06	178cm	75kg	4 (2-0-2)	 	1938	22y 321d	22y 349d
568	20	Williams, Frank	1914-10-01	177cm	75kg	4 (1-0-3)	1	1938-1939, 1941	23y 323d	26y 207d
581	16	Atkins, Jack	1916-12-19	184cm	89kg	4 (3-0-1)	1	1940	23y 144d	23y 165d
628	27	Shalless, Ralph	1923-01-28	178cm	89kg	4 (1-0-3)	3	1943, 1946	20y 198d	23y 110d
632	27	Galbraith, Col	1920-04-03	182cm	80kg	4 (1-0-3)	 	1944	24y 33d	24y 54d
673	2	Newman, Dave	1923-02-28	175cm	73kg	4 (2-0-2)	1	1947	24y 99d	24y 134d
683	9	Crawley, Les	1927-03-11	178cm	72kg	4 (3-0-1)	 	1948	21y 163d	21y 191d
698	26	Bedford, Dave	1926-08-29	178cm	76kg	4 (2-0-2)	 	1950	23y 243d	23y 355d
699	4	Hiscock, Jack	1924-03-01	178cm	75kg	4 (2-0-2)	3	1950	26y 66d	26y 94d
700	9	OToole, Con	1930-02-25	182cm	87kg	4 (1-0-3)	 	1950	20y 77d	20y 161d
723	6	Webb, Kevin	1928-10-02	173cm	67kg	4 (0-0-4)	4	1951	22y 292d	22y 313d
724	15	Mason, Geoff	1930-05-06	182cm	78kg	4 (0-0-4)	 	1951	21y 90d	21y 111d
779	18	Mithen, Kevin	1936-04-14	178cm	76kg	4 (3-0-1)	 	1957-1958	21y 125d	22y 131d
799	11	Collins, Mike	1939-04-25	175cm	74kg	4 (3-0-1)	1	1961-1962	22y 123d	23y 17d
840	50	Jungwirth, Ken	1946-08-03	183cm	79kg	4 (2-0-2)	5	1966	19y 305d	19y 326d
848	3	Catlin, Sid	1949-12-24	171cm	69kg	4 (1-0-3)	1	1966, 1968	16y 218d	18y 195d
920	40	Cumming, John	1952-06-12	178cm	68kg	4 (1-0-3)	 	1973	20y 306d	21y 53d
922	42	Morgan, John	1953-04-28	188cm	82kg	4 (1-0-3)	 	1973	20y	20y 91d
926	45	MacDonald, Greg	1954-12-01	170cm	72kg	4 (0-0-4)	6	1973	18y 253d	18y 274d
946	32	Smith, Kim	1952-06-23	191cm	80kg	4 (2-0-2)	3	1975	22y 286d	22y 314d
959	31	Goss, Paul	1954-06-19	169cm	71kg	4 (1-0-3)	2	1976	21y 296d	21y 359d
970	20	Cook, Brian	1955-11-14	180cm	71kg	4 (1-0-3)	 	1977	21y 211d	21y 230d
973	39	Alves, Mark	1956-12-19	180cm	82kg	4 (1-0-3)	1	1977	20y 209d	20y 230d
974	48	Marchant, Brett	1959-10-29	185cm	81kg	4 (1-0-3)	 	1977	17y 260d	17y 281d
1023	42	Barham, Jamie	1960-12-01	179cm	75kg	4 (0-0-4)	1	1981	20y 166d	20y 229d
1024	45	Dickson, Russell	1961-03-30	185cm	78kg	4 (0-0-4)	1	1981	20y 68d	20y 110d
1083	39	Nichols, Jeremy	1965-11-04	178cm	74kg	4 (1-0-3)	2	1986	20y 194d	20y 222d
1096	42	Sparks, Bradley	1967-08-21	180cm	75kg	4 (2-0-2)	4	1987-1988	19y 254d	20y 345d
1134	36	Williams, Grant	1969-11-15	188cm	89kg	4 (0-1-3)	5	1992	22y 157d	22y 176d
1179	28	Pesch, Nick	1974-06-25	173cm	80kg	4 (0-0-4)	 	1997	22y 290d	22y 313d
1194	40	Bradly, Mark	1977-01-24	197cm	104kg	4 (1-0-3)	3	1998	21y 127d	21y 161d
1199	37	Ottens, Luke	1976-05-22	194cm	96kg	4 (2-0-2)	 	1999	22y 309d	22y 329d
1227	15	Smith, Nick	1984-08-27	198cm	97kg	4 (1-0-3)	 	2003, 2006	18y 229d	22y 19d
1264	26	Meesen, John	1986-06-20	200cm	100kg	4 (1-0-3)	 	2009	22y 296d	22y 317d
1269	30	McNamara, Tom	1990-04-29	190cm	84kg	4 (2-0-2)	1	2009, 2011	19y 102d	21y 121d
1321	41	White, Mitch	1996-04-10	188cm	88kg	4 (2-0-2)	 	2015-2017	19y 149d	21y 81d
1369	19	Schache, Josh	1997-08-21	199cm	94kg	4 (2-0-2)	1	2023-2024	25y 251d	26y 199d
45	 	Royle, Bobby	1878-08-24	166cm	 	3 (3-0-0)	 	1898	19y 263d	19y 273d
58	 	Atkinson, Bill	1876-10-12	171cm	 	3 (1-0-2)	 	1898	21y 319d	21y 333d
95	 	Wregg, Bert	1879-05-03	173cm	 	3 (2-0-1)	3	1901	22y 78d	22y 106d
104	 	Craig, Bobby	1882-03-29	179cm	 	3 (2-0-1)	 	1902	20y 140d	20y 154d
112	 	Gourlay, Albert	1881-07-31	175cm	 	3 (0-0-3)	1	1903	21y 289d	21y 303d
135	 	Trend, Harry	1878-11-02	 	 	3 (1-0-2)	3	1905	26y 192d	26y 206d
145	 	Hurrey, Frank	1885-06-23	178cm	 	3 (0-0-3)	 	1905-1906	20y 78d	21y 63d
162	 	Taylor, Charlie	1878-12-08	182cm	89kg	3 (0-0-3)	1	1906	27y 260d	27y 274d
198	 	Bray, Joe	1886-10-26	179cm	 	3 (1-0-2)	 	1908	21y 210d	21y 224d
229	 	Mitchell, Les	1891-04-15	168cm	 	3 (0-0-3)	1	1910	19y 36d	19y 134d
236	 	George, Michael	1888-12-18	179cm	 	3 (0-0-3)	 	1910	21y 182d	21y 210d
239	 	Pratt, Archie	1882-01-31	 	 	3 (1-0-2)	 	1910	28y 166d	28y 208d
241	 	Steele, Cyril	1891-06-11	177cm	 	3 (1-0-2)	 	1910	19y 35d	19y 49d
262	27	Abbott, Les	1885-06-09	178cm	 	3 (0-0-3)	 	1912	26y 337d	26y 358d
276	14	Angwin, Bill	1891-03-13	 	 	3 (1-0-2)	 	1913	22y 51d	22y 88d
290	26	Edwards, Fred	1891-10-09	178cm	73kg	3 (1-0-2)	2	1913	21y 304d	21y 325d
291	 	Knight, George	1887-02-09	175cm	 	3 (1-0-2)	1	1913	26y 181d	26y 202d
329	15	Buckley, Ed	1889-02-09	191cm	92kg	3 (1-0-2)	 	1915	26y 172d	26y 186d
339	9	McMahon, John	1900-10-04	165cm	56kg	3 (0-0-3)	 	1919	18y 211d	18y 288d
347	18	Huntington, Stan	1889-04-17	175cm	83kg	3 (0-0-3)	3	1919	30y 58d	30y 142d
351	28	Connors, Matt	1894-10-23	180cm	 	3 (0-0-3)	 	1919	24y 248d	24y 269d
359	32	Grigg, Archie	1895-02-15	175cm	71kg	3 (0-0-3)	1	1919	24y 161d	24y 196d
361	34	Selover, Harry	1898-07-24	177cm	72kg	3 (0-0-3)	2	1919	21y 37d	21y 51d
368	20	OCarroll, Joe	1891-03-21	169cm	61kg	3 (1-0-2)	2	1920	29y 48d	29y 160d
375	24	McIntyre, Bill	1897-07-29	180cm	80kg	3 (0-0-3)	 	1920	22y 340d	22y 354d
399	4	Oldham, Alf	1899-10-16	182cm	76kg	3 (2-0-1)	2	1922	22y 202d	22y 258d
410	23	James, Roy	1900-01-28	173cm	76kg	3 (0-0-3)	1	1923-1924	23y 146d	24y 180d
413	20	Robertson, Jack	1902-06-23	177cm	80kg	3 (0-0-3)	 	1923-1924	21y 21d	21y 343d
416	6	Egan, Jack	1898-02-22	170cm	 	3 (0-0-3)	1	1924	26y 64d	26y 113d
439	30	Lawrence, Bert	1902-01-07	174cm	 	3 (2-0-1)	 	1926	24y 121d	24y 240d
464	28	McCrae, Henry	1910-07-24	177cm	 	3 (2-0-1)	7	1929	18y 277d	18y 291d
506	11	Ogden, Terry	1911-03-25	178cm	70kg	3 (1-0-2)	 	1932	21y 134d	21y 148d
517	28	Robinson, Bill	1908-09-06	 	 	3 (0-0-3)	1	1933	24y 284d	24y 347d
520	6	Harrison, Jack	1915-10-17	183cm	90kg	3 (1-0-2)	2	1933, 1936	17y 320d	20y 212d
532	34	Walsh, Billy	1911-02-18	177cm	72kg	3 (2-0-1)	2	1934	23y 195d	23y 209d
539	21	Backway, Fred	1913-10-02	170cm	64kg	3 (1-0-2)	1	1935, 1937	21y 214d	23y 295d
540	33	Halloran, Frank	1912-12-13	183cm	90kg	3 (2-0-1)	1	1935	22y 172d	22y 198d
560	20	Coolahan, Jack	1914-08-22	180cm	85kg	3 (2-0-1)	1	1937	22y 308d	22y 322d
561	11	Reilly, Beres	1914-09-17	178cm	71kg	3 (1-0-2)	1	1937	22y 296d	22y 310d
586	35	Ellis, Noel	1921-07-09	178cm	75kg	3 (2-0-1)	 	1940-1941	19y 46d	19y 298d
603	22	Franklin, Arthur	1918-02-06	178cm	72kg	3 (0-0-3)	2	1942	24y 106d	24y 155d
609	7	Heal, Jack	1919-02-23	183cm	77kg	3 (1-0-2)	1	1942	23y 138d	23y 152d
639	1	Compton, Jack	1918-02-14	180cm	87kg	3 (0-0-3)	2	1944	26y 124d	26y 138d
655	32	Oppy, Jim	1921-03-08	180cm	76kg	3 (0-0-3)	 	1945	24y 86d	24y 100d
659	33	Edge, Bruce	1924-04-30	180cm	84kg	3 (1-0-2)	 	1945	21y 89d	21y 110d
682	26	Cox, Colin	1922-10-11	175cm	73kg	3 (1-0-2)	2	1948-1949	25y 280d	26y 194d
689	17	Dorgan, Jack	1926-11-08	 	 	3 (3-0-0)	 	1949	22y 194d	22y 208d
690	34	Shaw, Jim	1924-10-16	165cm	70kg	3 (3-0-0)	2	1949	24y 217d	24y 231d
712	15	Peirce, Terry	1930-09-07	175cm	76kg	3 (1-0-2)	 	1951-1952	20y 233d	21y 232d
727	18	Lack, Harry	1927-10-31	179cm	86kg	3 (1-0-2)	 	1952	24y 185d	24y 248d
746	40	Constable, Bob	1932-04-14	180cm	76kg	3 (0-1-2)	1	1953	21y 81d	21y 102d
758	32	Webster, Fred	1935-04-19	183cm	84kg	3 (2-0-1)	2	1955	20y 4d	20y 95d
770	22	Crameri, Ben	1936-06-06	185cm	89kg	3 (3-0-0)	 	1957-1958	20y 325d	21y 324d
774	32	Kerr, Graham	1934-04-06	178cm	73kg	3 (2-0-1)	 	1957	23y 42d	23y 56d
778	37	Mountain, Terry	1935-07-07	191cm	85kg	3 (2-0-1)	1	1957	22y 20d	22y 48d
802	24	Jenkinson, Jim	1943-06-01	168cm	71kg	3 (2-0-1)	3	1962-1963	18y 359d	19y 351d
812	7	Zinko, Owen	1945-04-10	179cm	79kg	3 (2-0-1)	3	1963-1964	18y 38d	19y 85d
836	44	Harrison, Les	1945-01-29	193cm	96kg	3 (0-0-3)	1	1966	21y 98d	21y 112d
843	45	Quirk, John	1945-07-28	175cm	70kg	3 (1-0-2)	2	1966	20y 318d	20y 332d
849	52	Langford, Bob	1948-10-03	188cm	97kg	3 (1-0-2)	1	1966-1967	17y 321d	18y 208d
866	38	Rhoden, Phil	1945-10-15	178cm	80kg	3 (1-0-2)	 	1968-1969	22y 223d	23y 284d
914	9	Yeo, Peter	1947-05-22	183cm	81kg	3 (2-0-1)	1	1972	25y 82d	25y 103d
915	37	Reid, John	1953-02-25	185cm	73kg	3 (1-0-2)	 	1972, 1974	19y 190d	21y 96d
950	36	Kelly, David	1953-09-18	194cm	100kg	3 (1-0-2)	 	1975-1976	21y 276d	22y 275d
955	46	Walley, Glenn	1956-07-23	182cm	80kg	3 (1-0-2)	2	1975-1976	19y 38d	19y 318d
989	49	Rea, Mick	1956-12-10	196cm	105kg	3 (0-0-3)	1	1978	21y 224d	21y 245d
1027	54	Korn, Trevor	1959-01-24	183cm	78kg	3 (0-0-3)	1	1981	22y 189d	22y 203d
1054	5	Holden, Ray	1959-09-03	191cm	87kg	3 (0-0-3)	1	1984	24y 210d	24y 238d
1114	23	Spencer, Trevor	1965-06-28	190cm	89kg	3 (3-0-0)	 	1990-1991	24y 276d	25y 301d
1139	22	Wearne, Stephen	1968-10-04	180cm	84kg	3 (1-0-2)	2	1992	23y 254d	23y 273d
1149	42	Simister, Scott	1973-02-24	185cm	85kg	3 (2-0-1)	2	1993	20y 110d	20y 123d
1202	32	Carter, Nick	1978-04-28	179cm	86kg	3 (2-0-1)	1	1999	21y 10d	21y 47d
1206	8	Cook, James	1974-01-07	190cm	95kg	3 (1-0-2)	8	2000	26y 61d	26y 79d
1226	7	Moorcroft, Gary	1976-04-16	173cm	86kg	3 (0-0-3)	2	2003	26y 354d	27y 17d
1288	47	Couch, Tom	1988-06-17	177cm	79kg	3 (1-0-2)	 	2012	24y 27d	24y 62d
1375	23	McAdam, Shane	1995-05-28	181cm	78kg	3 (1-0-2)	1	2024	28y 357d	29y 5d
1387	14	Jiath, Changkuoth	1999-06-13	185cm	74kg	3 (2-0-1)	 	2026	26y 275d	26y 289d
1	 	Blackham, Fred	1873-04-06	 	 	2 (2-0-0)	 	1897	24y 32d	24y 39d
37	 	Hughes, Harry	1876-05-24	 	 	2 (0-0-2)	 	1897	21y 96d	21y 103d
43	 	Moore, Bob	1872-01-31	178cm	 	2 (1-0-1)	 	1898	26y 103d	26y 124d
66	 	Paul, Laurie	1881-01-11	174cm	 	2 (1-0-1)	2	1899, 1902	18y 133d	21y 126d
76	 	McGuigan, Bryan	1880-09-06	178cm	 	2 (1-0-1)	 	1900	19y 241d	19y 276d
79	 	Graham, Harry	1870-11-22	171cm	 	2 (2-0-0)	3	1900	29y 220d	29y 227d
105	 	Dalrymple, Syd	1885-05-11	171cm	 	2 (1-0-1)	 	1902	17y 111d	17y 118d
123	 	Smale, Lionel	1878-11-25	168cm	 	2 (0-0-2)	 	1904	25y 164d	25y 171d
137	 	Gilchrist, Art	1879-08-29	175cm	 	2 (0-0-2)	 	1905	25y 278d	25y 292d
142	 	Gardiner, Vin	1885-10-23	167cm	67kg	2 (0-0-2)	 	1905	19y 307d	19y 314d
156	 	Morgan, Lyle	1887-07-15	175cm	 	2 (0-0-2)	 	1906	18y 350d	19y 27d
159	 	Richards, George	1888-08-11	174cm	 	2 (0-0-2)	 	1906	17y 351d	18y 14d
164	 	Woodhouse, Reg	1877-05-03	175cm	 	2 (0-0-2)	 	1906	29y 121d	29y 128d
170	 	Gregory, Bert	1888-10-17	182cm	80kg	2 (1-0-1)	1	1907	18y 192d	18y 199d
185	 	Hammond, Jack	1884-09-30	178cm	80kg	2 (0-0-2)	2	1907	22y 237d	22y 244d
188	 	Cox, Harry	1884-09-25	178cm	 	2 (0-0-2)	2	1907	22y 333d	22y 340d
190	 	Friend, Herb	1888-07-06	168cm	 	2 (0-0-2)	 	1908	19y 301d	19y 336d
201	 	Martin, George	1883-07-27	171cm	75kg	2 (0-0-2)	2	1908	24y 317d	24y 322d
218	 	Maxwell, Bill	1882-04-12	177cm	75kg	2 (1-0-1)	1	1909	27y 89d	27y 131d
223	 	Woods, George	1884-09-27	 	 	2 (1-0-1)	1	1909	24y 335d	24y 342d
226	 	Werner, Reg	1885-08-23	 	 	2 (0-0-2)	3	1910	24y 250d	24y 264d
235	 	McMaster, Ernie	1887-10-07	173cm	 	2 (0-0-2)	 	1910	22y 247d	22y 282d
238	 	Landmann, Otto	1888-08-31	 	 	2 (1-0-1)	1	1910	21y 312d	21y 326d
242	 	Quinlan, Cecil	1893-05-04	177cm	 	2 (1-0-1)	1	1910	17y 115d	17y 122d
247	 	Irwin, Billy	1884-10-14	175cm	 	2 (0-1-1)	1	1911	26y 204d	26y 251d
250	 	Edgar, Ken	1890-06-24	177cm	 	2 (1-0-1)	 	1911	20y 337d	20y 346d
255	 	Curran, Harold	1888-06-10	180cm	 	2 (0-0-2)	 	1911	23y 7d	23y 12d
263	18	Ferguson, Arthur	1887-04-09	 	 	2 (0-0-2)	 	1912	25y 32d	25y 39d
278	28	Ellingsen, Percy	1895-07-18	168cm	86kg	2 (0-0-2)	1	1913	17y 296d	17y 303d
285	25	Incigneri, Matt	1891-02-01	183cm	73kg	2 (0-0-2)	 	1913-1914	22y 140d	23y 132d
292	 	Daly, Bill	1892-11-07	182cm	 	2 (1-0-1)	1	1913	20y 289d	20y 296d
293	36	Dimsey, Eric	1892-09-22	178cm	 	2 (1-0-1)	 	1913	20y 335d	20y 342d
304	20	Parsons, Eric	1891-01-26	170cm	 	2 (0-0-2)	 	1914	23y 96d	23y 103d
309	31	Woolley, Jack	1886-01-15	182cm	86kg	2 (0-0-2)	2	1914	28y 121d	28y 128d
316	20	MacKenzie, Aubrey	1894-10-23	182cm	 	2 (0-0-2)	 	1914	19y 268d	19y 310d
331	30	McQuade, Martin	1894-10-19	170cm	63kg	2 (0-0-2)	1	1915	20y 299d	20y 313d
352	7	Hore, Bill	1890-03-24	178cm	72kg	2 (0-0-2)	 	1919	29y 96d	29y 110d
377	32	Henderson, Norm	1901-03-07	173cm	 	2 (0-0-2)	2	1920	19y 167d	19y 174d
385	26	Thomas, Enos	1892-04-28	191cm	 	2 (0-1-1)	1	1921	29y 9d	29y 16d
401	30	Cambridge, Artie	1901-12-25	178cm	 	2 (1-0-1)	 	1922	20y 181d	20y 188d
409	6	Abernethy, Bob	1900-03-04	177cm	74kg	2 (0-0-2)	 	1923	23y 97d	23y 111d
422	26	Wright, Max	1901-04-13	179cm	 	2 (2-0-0)	 	1924-1925	23y 146d	24y 40d
432	23	Richardson, Frank	1897-11-16	165cm	 	2 (2-0-0)	 	1925	27y 258d	27y 279d
434	32	Andersen, Eric	1904-07-02	179cm	74kg	2 (1-0-1)	2	1926	21y 303d	21y 310d
445	25	Hannan, Peter	1908-10-18	173cm	 	2 (1-0-1)	 	1927	18y 201d	18y 229d
449	26	Young, Charles	1905-10-26	178cm	77kg	2 (1-0-1)	 	1927	21y 228d	21y 263d
457	21	Beare, Gerry	1905-07-03	177cm	73kg	2 (2-0-0)	 	1928	22y 335d	22y 337d
467	11	Beaumont, Art	1904-12-08	185cm	96kg	2 (0-1-1)	 	1929	24y 168d	24y 189d
476	24	Jackson, Colin	1906-03-06	185cm	82kg	2 (2-0-0)	 	1930	24y 65d	24y 114d
487	25	Collins, Billy	1909-11-29	175cm	75kg	2 (0-0-2)	 	1931	21y 231d	21y 238d
497	35	Sellers, Ike	1905-07-17	175cm	 	2 (0-0-2)	 	1932	26y 309d	26y 316d
498	15	McMahon, Tom	1907-12-29	180cm	77kg	2 (0-0-2)	 	1932	24y 151d	24y 207d
507	40	Pickford, Jack	1904-04-18	174cm	81kg	2 (0-0-2)	 	1932	28y 131d	28y 138d
516	25	Streeter, Percy	1911-07-29	173cm	66kg	2 (0-0-2)	 	1933	21y 302d	22y 35d
518	30	Tyson, Cliff	1909-09-18	182cm	80kg	2 (0-0-2)	1	1933	23y 272d	23y 279d
531	33	Niven, Ray	1910-03-06	180cm	83kg	2 (1-0-1)	2	1934	24y 151d	24y 172d
536	15	Gillespie-Jones, Audley	1914-07-01	178cm	73kg	2 (0-0-2)	 	1935	20y 300d	20y 307d
541	26	Carr, Jack	1913-12-26	170cm	 	2 (1-0-1)	 	1935	21y 171d	21y 178d
563	10	Catton, Len	1914-01-05	187cm	78kg	2 (2-0-0)	 	1938	24y 122d	24y 129d
566	21	McNaughton, Geoff	1916-10-17	182cm	77kg	2 (2-0-0)	 	1938	21y 230d	21y 244d
598	19	Shearer, Ray	1924-09-16	175cm	82kg	2 (0-0-2)	 	1942	17y 235d	17y 242d
600	3	Spargo, Bob	1913-07-07	175cm	69kg	2 (0-0-2)	 	1942	28y 313d	28y 320d
610	20	Wood, Ted	1916-04-05	177cm	73kg	2 (0-0-2)	 	1942	26y 97d	26y 104d
614	 	Helmer, Clyde	1916-04-22	184cm	80kg	2 (1-0-1)	3	1942	26y 115d	26y 122d
622	33	Dalton, Johnny	1919-08-10	177cm	 	2 (1-0-1)	2	1943	23y 306d	23y 313d
627	7	Marshall, Ron	1915-11-26	173cm	 	2 (0-0-2)	 	1943	27y 254d	27y 261d
629	1	Shadbolt, Ken	1921-10-09	179cm	83kg	2 (1-0-1)	 	1943	21y 316d	21y 323d
634	33	McGrath, Frank	1917-08-22	185cm	87kg	2 (0-0-2)	1	1944	26y 258d	26y 272d
640	22	Bizzaca, Tony	1921-05-16	178cm	70kg	2 (2-0-0)	1	1944	23y 53d	23y 60d
644	34	Bencraft, Neil	1924-12-08	165cm	64kg	2 (2-0-0)	3	1944	19y 241d	19y 248d
646	20	New, Harry	1920-07-16	175cm	71kg	2 (1-0-1)	 	1944-1945	24y 48d	24y 328d
648	23	Leverton, Norm	1924-10-09	182cm	77kg	2 (1-0-1)	 	1945	20y 208d	20y 222d
660	29	Rowe, Harry	1925-02-02	183cm	80kg	2 (0-0-2)	 	1945-1946	20y 211d	21y 119d
692	4	Chadwick, Bob	1927-02-08	185cm	94kg	2 (1-0-1)	 	1949	22y 158d	22y 165d
694	9	Harvey, Ray	1929-07-28	163cm	61kg	2 (1-0-1)	3	1949	20y 16d	20y 23d
737	8	Cameron, Don	1931-07-17	184cm	85kg	2 (0-0-2)	1	1953	21y 289d	21y 296d
797	30	Leahy, John	1941-03-07	188cm	79kg	2 (0-1-1)	 	1961	20y 123d	20y 130d
