Cap  	#  	Player  	DOB  	HT  	WT  	Games (W-D-L)  	Goals  	Seasons  	Debut  	Last  
1546	15	Ledger, Tom	1992-03-17	178cm	76kg	8 (7-0-1)	4	2011-2013	19y 79d	21y 167d
1629	47	Hayes, Jack	1996-03-06	193cm	91kg	8 (5-0-3)	9	2022-2024	26y 12d	28y 66d
22	 	Collins, Dan	1872-08-22	182cm	90kg	7 (0-0-7)	 	1897-1898	24y 266d	25y 275d
31	 	Blake, George	1878-09-04	 	 	7 (1-0-6)	 	1897-1898, 1903	18y 291d	24y 317d
62	 	Damman, Percy	1876-05-07	170cm	 	7 (0-0-7)	 	1898	22y 42d	22y 126d
64	 	Woodhouse, Bill	1873-09-14	180cm	 	7 (0-0-7)	2	1898	24y 284d	24y 361d
97	 	Glenister, Ernie	1873-10-12	 	 	7 (0-0-7)	 	1899	25y 276d	25y 325d
128	 	Graeme, Cec	1873-06-03	179cm	 	7 (0-0-7)	 	1901	27y 335d	28y
264	 	Williams, Billy	1888-05-02	 	 	7 (2-0-5)	4	1907	19y 79d	19y 135d
292	 	Ritchie, Joe	1886-09-26	 	 	7 (2-0-5)	3	1909	22y 224d	22y 287d
313	 	Matheson, Harry	1891-06-12	174cm	 	7 (0-0-7)	4	1909-1910	18y 70d	19y 27d
367	 	Briggs, Bob	1883-11-20	180cm	 	7 (1-0-6)	7	1911	27y 195d	27y 237d
368	 	Goddard, Bill	1880-02-24	 	 	7 (1-0-6)	 	1911	31y 99d	31y 134d
369	23	Taylor, Charlie	1878-12-08	182cm	89kg	7 (0-0-7)	1	1911-1912	32y 177d	33y 141d
421	25	Donald, Bobby	1894-03-10	179cm	 	7 (3-0-4)	2	1914-1915	20y 46d	21y 59d
426	19	Chapman, Bert	1891-12-01	177cm	75kg	7 (2-1-4)	1	1914	22y 152d	22y 264d
428	26	Brady, Stan	1887-04-20	173cm	 	7 (4-0-3)	5	1914	27y 40d	27y 103d
442	26	Jackson, Percy	1894-04-01	168cm	64kg	7 (2-0-5)	3	1915	21y 44d	21y 142d
461	9	Atkins, Bert	1885-01-17	180cm	76kg	7 (3-0-4)	1	1918-1919	33y 121d	34y 120d
472	19	Ryan, Peter	1891-09-05	177cm	78kg	7 (2-0-5)	3	1919	27y 254d	27y 324d
484	1	Bragg, Albert	1896-08-05	166cm	 	7 (1-0-6)	6	1920	23y 270d	24y 9d
494	3	Kelly, Paddy	1896-02-08	174cm	 	7 (1-0-6)	 	1920	24y 104d	24y 181d
526	1	Robbins, George	1903-09-12	173cm	71kg	7 (3-0-4)	6	1921-1922, 1924	17y 349d	20y 262d
537	28	Ward, Bill	1901-03-30	 	 	7 (4-0-3)	4	1922-1923	21y 72d	22y 99d
540	20	Lamplough, Orville	1897-03-13	177cm	 	7 (3-0-4)	6	1922-1923	25y 173d	26y 95d
580	5	Rae, Bruce	1900-01-23	 	 	7 (2-0-5)	4	1925-1926	25y 197d	26y 203d
604	22	Forty, Jack	1906-03-07	177cm	77kg	7 (2-0-5)	1	1927	21y 61d	21y 103d
661	32	Williamson, Jim	1909-01-11	178cm	76kg	7 (2-0-5)	 	1931-1932	22y 223d	23y 187d
688	11	Schlitz, George	1909-08-11	180cm	 	7 (3-0-4)	1	1933	23y 310d	24y 22d
703	33	Paez, Bill	1912-02-12	175cm	68kg	7 (5-0-2)	1	1934	22y 96d	22y 173d
711	 	Garbutt, Joe	1903-09-23	185cm	79kg	7 (3-0-4)	 	1935	31y 216d	31y 258d
725	27	Millard, George	1914-03-11	183cm	87kg	7 (4-0-3)	 	1936	22y 108d	22y 157d
769	27	OHalloran, Kevin	1915-01-17	193cm	102kg	7 (6-0-1)	18	1939	24y 151d	24y 228d
826	17	Nankervis, Vic	1918-11-17	169cm	73kg	7 (1-1-5)	6	1943	24y 179d	24y 228d
854	32	Burns, Les	1920-02-23	178cm	80kg	7 (2-0-5)	 	1945	25y 64d	25y 134d
862	34	Williams, Ron	1917-06-30	174cm	66kg	7 (1-0-6)	 	1945	27y 337d	28y 35d
867	5	Harbour, Charlie	1924-06-20	183cm	76kg	7 (1-0-6)	 	1945-1946	21y 24d	22y 16d
871	26	Kerr, Geoff	1925-04-07	188cm	83kg	7 (1-0-6)	2	1945, 1947	20y 133d	22y 54d
894	29	Lundberg, Jim	1921-06-19	178cm	64kg	7 (1-1-5)	 	1947	25y 311d	26y 16d
924	33	Sherman, Peter	1925-06-08	183cm	83kg	7 (1-0-6)	3	1949	23y 333d	24y 38d
925	32	Dean, Greg	1928-10-14	182cm	78kg	7 (1-0-6)	1	1949-1950	20y 233d	21y 274d
961	22	Hartigan, Jack	1928-07-12	173cm	73kg	7 (2-0-5)	6	1952-1953	24y 35d	25y 48d
1009	32	Stephenson, Max	1935-05-07	178cm	76kg	7 (2-0-5)	 	1955-1957	20y 91d	22y 4d
1049	42	Hayes, John	1936-02-27	188cm	89kg	7 (0-0-7)	 	1958	22y 44d	22y 170d
1074	22	Holmes, Gary	1938-01-02	170cm	73kg	7 (2-0-5)	2	1960-1961	22y 105d	23y 103d
1144	37	Pitt, Max	1946-01-04	185cm	81kg	7 (5-1-1)	1	1968-1969	22y 184d	23y 133d
1172	46	George, Ian	1954-04-06	173cm	73kg	7 (4-0-3)	4	1973-1974	19y 50d	20y 63d
1195	6	Greene, Mark	1959-05-08	188cm	92kg	7 (2-0-5)	 	1976-1977	16y 338d	18y 76d
1199	7	Hughes, Rod	1954-06-20	178cm	73kg	7 (1-0-6)	3	1977	22y 295d	23y 68d
1277	23	Melesso, Peter	1961-11-30	191cm	83kg	7 (1-0-6)	 	1983-1985	21y 125d	23y 146d
1292	13	Pirrie, Stephen	1961-03-23	191cm	92kg	7 (1-0-6)	 	1984	23y 15d	23y 99d
1310	28	Buckley, Mark	1962-08-25	190cm	79kg	7 (2-0-5)	4	1985	22y 315d	23y 6d
1314	23	Kink, Rene	1956-11-22	183cm	91kg	7 (1-0-6)	5	1986	29y 129d	29y 260d
1343	38	Simpson, Sean	1970-04-16	188cm	85kg	7 (1-0-6)	1	1988-1990	18y 14d	20y 61d
1375	17	Wilson, Brian	1961-09-30	180cm	82kg	7 (2-1-4)	16	1991	29y 174d	29y 273d
1467	41	Campbell, Fred	1979-12-14	175cm	75kg	7 (0-0-7)	4	2000	20y 110d	20y 180d
1597	24	Austin, Logan	1995-07-08	195cm	85kg	7 (1-0-6)	 	2018	22y 322d	23y 49d
1621	41	Hunter, Paul	1993-02-09	200cm	104kg	7 (2-0-5)	2	2021	28y 40d	28y 194d
1627	37	Connolly, Leo	2001-08-07	181cm	74kg	7 (4-0-3)	1	2021	19y 322d	20y
1647	27	Schoenmaker, Arie	2005-01-07	194cm	91kg	7 (2-0-5)	 	2024-2025	19y 159d	20y 201d
1652	45	OConnell, Liam	2003-03-04	189cm	84kg	7 (3-0-4)	 	2025	22y 12d	22y 82d
11	 	Lowe, Arch	1875-09-04	 	 	6 (0-0-6)	1	1897-1898	21y 246d	22y 280d
30	 	Stewart, Fred	1875-04-11	170cm	 	6 (0-0-6)	 	1897	22y 69d	22y 104d
34	 	Morrison, George	1873-02-01	 	 	6 (0-0-6)	 	1897, 1899	24y 152d	26y 164d
100	 	White, Jack	1876-12-04	171cm	82kg	6 (1-0-5)	1	1899-1900	22y 237d	23y 243d
159	 	Pickering, Bill	1879-06-21	 	 	6 (0-0-6)	1	1902	22y 323d	23y
177	 	Jackson, Bill	1874-04-13	180cm	 	6 (2-0-4)	3	1903	29y 19d	29y 68d
219	 	Johnson, Bill	1882-06-28	 	 	6 (1-0-5)	 	1905	22y 319d	23y 38d
330	 	Roach, Wally	1885-12-20	 	 	6 (0-0-6)	 	1910	24y 152d	24y 229d
420	14	Angwin, Bill	1891-03-13	 	 	6 (3-0-3)	1	1913-1914	22y 142d	23y 71d
435	16	Horsenail, Harry	1892-01-18	160cm	 	6 (2-0-4)	2	1914-1915, 1918	22y 223d	26y 120d
475	29	Talbot, Bill	1895-03-18	168cm	 	6 (2-0-4)	3	1919	24y 74d	24y 130d
477	22	Hair, Ben	1892-09-29	178cm	79kg	6 (2-0-4)	3	1919	26y 258d	26y 335d
481	4	Osborne, Bill	1902-11-04	 	 	6 (1-0-5)	 	1919, 1921	16y 285d	18y 261d
538	10	Officer, Bert	1899-11-15	182cm	80kg	6 (3-0-3)	10	1922-1924	22y 221d	24y 184d
543	22	Sullivan, Gene	1903-05-04	173cm	 	6 (3-0-3)	1	1923	20y 8d	20y 43d
551	26	Tampling, Harry	1896-11-22	184cm	 	6 (2-0-4)	 	1924	27y 156d	27y 254d
599	36	Lakin, Harry	1897-01-30	183cm	 	6 (2-0-4)	3	1926-1927	29y 189d	30y 90d
616	20	Bahen, Con	1909-01-29	178cm	74kg	6 (4-0-2)	7	1927, 1929	18y 189d	20y 186d
659	13	McLorinan, Jock	1906-08-31	184cm	 	6 (2-0-4)	4	1931	24y 293d	24y 335d
672	18	Green, Billy	1910-01-01	175cm	74kg	6 (1-0-5)	9	1932-1933	22y 218d	23y 216d
719	15	Hooper, Don	1914-04-14	185cm	86kg	6 (5-0-1)	1	1936-1937	22y 32d	23y 87d
737	30	Thoms, Bobby	1909-07-15	184cm	79kg	6 (3-0-3)	 	1937	27y 318d	27y 360d
782	34	Hines, Marcus	1919-11-20	170cm	71kg	6 (2-0-4)	2	1940-1941	20y 250d	21y 276d
811	16	Matthews, Jim	1919-11-07	179cm	77kg	6 (4-0-2)	3	1942	22y 218d	22y 253d
872	5	Darveniza, Trojan	1921-11-30	187cm	96kg	6 (0-0-6)	1	1946	24y 143d	24y 183d
909	14	Murnane, Danny	1925-03-23	188cm	86kg	6 (0-0-6)	3	1947-1948	22y 160d	23y 74d
930	34	Olle, Tim	1926-09-30	189cm	83kg	6 (2-0-4)	 	1949-1951	22y 317d	24y 259d
956	33	Toohey, Jack	1925-04-04	183cm	76kg	6 (0-0-6)	 	1952	27y 92d	27y 127d
981	35	Thornton, Col	1927-05-08	193cm	89kg	6 (1-0-5)	3	1954	26y 344d	27y 35d
986	16	Sabbatucci, Vin	1935-01-12	166cm	75kg	6 (2-0-4)	9	1954-1955	19y 130d	20y 122d
1020	37	King, Bryan	1935-07-27	174cm	76kg	6 (0-0-6)	 	1956	20y 269d	21y 15d
1062	31	Stephens, Phil	1935-07-31	188cm	86kg	6 (2-0-4)	2	1959	23y 282d	23y 345d
1123	39	Austin, Jack	1945-10-15	188cm	81kg	6 (3-0-3)	5	1966	20y 241d	20y 281d
1164	39	Lanyon, Mike	1951-04-06	178cm	73kg	6 (4-0-2)	4	1972	21y 9d	21y 93d
1183	38	Chandler, Neil	1949-05-06	185cm	83kg	6 (2-0-4)	3	1974	25y 40d	25y 75d
1202	21	Carlon, Mark	1953-10-18	185cm	83kg	6 (1-0-5)	1	1977	23y 201d	23y 299d
1233	44	Clarke, Eric	1957-02-16	183cm	80kg	6 (1-1-4)	6	1980	23y 70d	23y 196d
1246	51	Vane, Matt	1961-02-22	193cm	86kg	6 (1-0-5)	1	1980	19y 127d	19y 176d
1270	56	Hassell, Allan	1958-05-11	188cm	89kg	6 (1-0-5)	 	1982	24y 32d	24y 109d
1291	22	Sharp, Greg	1959-07-28	192cm	88kg	6 (1-0-5)	1	1984	24y 247d	25y
1296	47	Jenkin, Alan	1962-12-10	173cm	75kg	6 (2-0-4)	4	1984	21y 147d	21y 182d
1298	16	Riggs, Jon	1962-11-14	183cm	73kg	6 (1-0-5)	1	1984-1985	21y 264d	22y 150d
1377	11	Antrobus, Tony	1962-04-08	174cm	72kg	6 (2-1-3)	5	1991	28y 364d	29y 110d
1379	58	Hilton, Jeff	1972-05-27	183cm	87kg	6 (4-0-2)	6	1991-1992	19y 5d	20y 45d
1384	19	Clark, Steven	1961-05-15	173cm	76kg	6 (3-0-3)	7	1992	30y 312d	30y 346d
1408	15	Strooper, David	1968-02-25	191cm	81kg	6 (1-0-5)	3	1994	26y 29d	26y 113d
1418	39	Shaw, Clinton	1976-05-05	181cm	75kg	6 (1-1-4)	 	1994	18y 51d	18y 86d
1433	42	McLean, Andrew	1973-07-18	193cm	94kg	6 (2-0-4)	1	1996	22y 256d	22y 361d
1536	29	Lynch, Tom	1990-09-15	193cm	88kg	6 (4-0-2)	4	2010-2011	19y 318d	20y 340d
1660	21	De Koning, Tom	1999-07-16	203cm	97kg	6 (2-0-4)	1	2026	26y 235d	26y 276d
1661	9	Flanders, Sam	2001-07-24	182cm	81kg	6 (2-0-4)	 	2026	24y 227d	24y 268d
1662	31	Ryan, Liam	1996-10-02	179cm	72kg	6 (2-0-4)	8	2026	29y 157d	29y 198d
1663	3	Silvagni, Jack	1997-12-17	194cm	89kg	6 (2-0-4)	1	2026	28y 81d	28y 122d
42	 	Archer, Artie	1871-10-25	169cm	 	5 (0-0-5)	 	1898	26y 201d	26y 236d
47	 	Lyons, Horrie	1876-01-04	 	 	5 (0-0-5)	1	1898	22y 130d	22y 151d
87	 	Raff, Charles	1878-10-09	 	 	5 (0-0-5)	 	1899	20y 223d	20y 251d
146	 	Carr, Tommy	1882-04-15	 	 	5 (1-0-4)	 	1901	19y 75d	19y 131d
242	 	Williamson, Ern	1880-05-26	184cm	 	5 (0-0-5)	 	1906	25y 351d	26y 63d
291	 	Pearce, Horrie	1886-07-02	179cm	 	5 (0-0-5)	2	1909	22y 310d	23y 29d
321	 	Sheehan, Stan	1886-09-08	180cm	80kg	5 (0-0-5)	1	1910	23y 234d	23y 271d
325	 	Williams, Frank	1884-10-26	 	 	5 (0-0-5)	 	1910	25y 186d	25y 228d
396	15	Cave, Bob	1888-08-13	165cm	64kg	5 (2-0-3)	1	1912	23y 258d	23y 314d
424	6	Phillips, Len	1890-04-14	171cm	67kg	5 (3-0-2)	6	1914	24y 11d	24y 39d
433	6	Watt, Jack	1890-11-02	180cm	80kg	5 (2-0-3)	3	1914	23y 251d	23y 293d
506	4	Yeomans, Hec	1895-02-17	173cm	70kg	5 (1-0-4)	8	1920	25y 151d	25y 186d
522	1	Ricketts, Charlie	1885-07-03	173cm	68kg	5 (1-1-3)	2	1921	35y 308d	35y 343d
634	5	Beattie, Clyde	1905-08-21	174cm	81kg	5 (1-0-4)	2	1930	24y 255d	25y 9d
645	27	Storey, Keith	1905-05-15	182cm	 	5 (2-0-3)	 	1930	25y 51d	25y 100d
674	39	Connell, Jack	1912-08-24	189cm	84kg	5 (2-0-3)	1	1932-1933, 1935	20y 10d	22y 260d
724	32	Gatti, Lou	1915-03-07	168cm	70kg	5 (5-0-0)	3	1936-1937	21y 112d	22y 62d
754	37	Peak, Alec	1916-11-11	166cm	65kg	5 (2-0-3)	 	1938	21y 205d	21y 275d
818	45	Hudson, Bill	1920-11-11	185cm	86kg	5 (2-0-3)	6	1942	21y 249d	21y 277d
823	18	Rohleder, Kevin	1920-04-07	178cm	64kg	5 (1-1-3)	 	1943	23y 31d	23y 66d
831	36	Kerley, Don	1917-03-10	184cm	78kg	5 (1-1-3)	 	1943-1944	26y 80d	27y 99d
863	17	Butling, Don	1926-05-14	179cm	73kg	5 (1-0-4)	3	1945	19y 26d	19y 96d
866	23	Aubrey, Bob	1921-11-14	174cm	71kg	5 (0-0-5)	 	1945	23y 228d	23y 291d
869	32	Daly, Harold	1915-10-18	173cm	77kg	5 (0-0-5)	 	1945-1946	29y 290d	30y 205d
952	14	Banfield, Ron	1933-04-07	182cm	71kg	5 (2-0-3)	1	1952	19y 68d	19y 145d
1013	34	Byrne, Jim	1933-06-22	188cm	96kg	5 (1-0-4)	 	1956-1957	22y 297d	23y 309d
1031	40	Thompson, Norm	1933-06-15	180cm	73kg	5 (3-1-1)	1	1956	22y 346d	23y 36d
1035	26	Cooke, Lindsay	1935-10-10	191cm	92kg	5 (2-0-3)	2	1957-1958	21y 192d	22y 205d
1046	36	Roberts, Jack	1935-05-06	170cm	74kg	5 (1-0-4)	1	1957-1958	22y 26d	23y 109d
1068	42	Burgess, Terry	1934-07-20	171cm	70kg	5 (2-0-3)	1	1959	25y 5d	25y 40d
1072	17	Delanty, John	1938-11-08	178cm	73kg	5 (1-0-4)	1	1960	21y 160d	21y 286d
1135	33	McMullen, Allan	1949-06-02	173cm	70kg	5 (3-0-2)	1	1967	18y 29d	18y 78d
1145	36	Rumney, Peter	1949-11-16	187cm	89kg	5 (2-0-3)	 	1968-1969	18y 233d	19y 224d
1146	24	McLean, Graeme	1947-09-15	185cm	76kg	5 (2-0-3)	1	1968-1969	20y 323d	21y 328d
1181	33	Taylor, Lance	1952-05-04	170cm	75kg	5 (1-0-4)	1	1974	22y	22y 49d
1241	50	Schodde, Graham	1958-06-19	182cm	79kg	5 (0-0-5)	2	1980	21y 347d	22y 65d
1287	42	Amoore, Geoff	1964-05-03	188cm	75kg	5 (0-0-5)	 	1983-1984	19y 116d	20y 114d
1309	59	Brown, Peter	1963-11-15	187cm	75kg	5 (2-0-3)	2	1985-1986	21y 233d	22y 141d
1345	39	Freeman, Peter	1969-04-01	188cm	84kg	5 (1-0-4)	 	1988-1990	19y 99d	21y 62d
1358	9	Winton, Brian	1963-07-28	192cm	83kg	5 (0-0-5)	4	1989	25y 359d	26y 22d
1367	47	Harris, Bernie	1962-08-25	175cm	70kg	5 (1-0-4)	 	1990	27y 316d	27y 364d
1371	54	Dipetta, Aldo	1972-01-03	175cm	80kg	5 (2-0-3)	3	1990, 1992	18y 227d	20y 120d
1394	16	Arceri, Mark	1964-10-25	170cm	70kg	5 (3-0-2)	5	1993	28y 153d	28y 195d
1400	34	Aitken, Ian	1967-05-16	192cm	91kg	5 (3-0-2)	 	1993	25y 364d	26y 104d
1404	22	Heppell, Martin	1974-11-14	178cm	75kg	5 (2-0-3)	 	1993-1994	18y 239d	19y 162d
1533	34	Pattison, Adam	1986-03-05	198cm	97kg	5 (4-0-1)	1	2010	24y 29d	24y 169d
1582	45	Holmes, Jason	1989-10-28	203cm	105kg	5 (2-1-2)	 	2015-2016	25y 298d	26y 305d
1584	42	Pierce, Lewis	1994-11-16	203cm	103kg	5 (2-0-3)	1	2016, 2018-2019	21y 209d	24y 128d
1626	38	Clavarino, Oscar	1999-05-22	197cm	89kg	5 (2-0-3)	 	2021	22y 7d	22y 92d
44	 	Cumming, Mark	1872-07-27	 	 	4 (0-0-4)	 	1898	25y 291d	25y 305d
98	 	Allan, Andy	1869-06-13	 	 	4 (0-0-4)	 	1899	30y 46d	30y 74d
148	 	Crennan, John	1880-08-05	171cm	 	4 (1-0-3)	3	1901	20y 342d	21y 5d
176	 	Hall, George	1880-04-16	173cm	 	4 (0-1-3)	2	1903	23y 16d	23y 44d
237	 	Carlson, Bill	1885-11-17	 	 	4 (1-0-3)	4	1905-1906	19y 282d	20y 169d
268	 	Landt, Alby	1888-09-19	174cm	 	4 (1-0-3)	 	1908	19y 226d	19y 310d
287	 	Clarke, Harry	1885-10-06	 	 	4 (1-0-3)	2	1909	23y 214d	23y 298d
299	 	Pattinson, Artie	1880-05-13	189cm	92kg	4 (0-0-4)	4	1909	29y 51d	29y 72d
302	 	Crow, Jim	1885-10-31	178cm	 	4 (0-0-4)	1	1909-1910	23y 252d	24y 293d
305	 	Hosking, Alby	1885-07-27	177cm	 	4 (1-0-3)	 	1909	23y 355d	24y 11d
347	 	OBrien, Bill	1887-09-27	170cm	67kg	4 (2-0-2)	1	1910-1911	22y 327d	23y 214d
353	 	Walker, Jack	1892-05-16	182cm	68kg	4 (2-0-2)	2	1910-1911	18y 110d	19y 4d
361	 	Brown, Ted	1891-10-18	173cm	68kg	4 (0-0-4)	1	1911	19y 214d	19y 249d
387	19	Hart, Aubrey	1893-09-04	171cm	 	4 (0-0-4)	1	1911-1912	17y 349d	18y 273d
413	10	Menzies, Jock	1887-10-31	170cm	 	4 (2-0-2)	1	1913	25y 177d	25y 212d
415	25	Hore, Bill	1890-03-24	178cm	72kg	4 (3-0-1)	1	1913-1914	23y 47d	24y 95d
427	23	Foo, Ernie	1891-07-30	177cm	 	4 (3-0-1)	2	1914	22y 290d	22y 346d
459	21	Rahilly, Joe	1896-06-22	174cm	 	4 (2-0-2)	2	1918	21y 323d	21y 351d
462	28	Buntine, Arnold	1898-12-27	180cm	 	4 (2-0-2)	 	1918	19y 142d	19y 233d
507	12	Sarll, Billy	1899-10-09	174cm	 	4 (0-0-4)	2	1920	20y 310d	20y 331d
525	6	Silcock, Frank	1894-10-17	 	 	4 (1-0-3)	1	1921	26y 258d	26y 279d
548	24	Moodie, Duncan	1897-05-07	179cm	82kg	4 (2-0-2)	3	1923	26y 89d	26y 131d
550	23	Grounds, Housie	1903-09-09	179cm	77kg	4 (1-0-3)	7	1924	20y 230d	20y 279d
561	28	Griffiths, Dave	1895-12-04	185cm	91kg	4 (1-0-3)	1	1924	28y 188d	28y 242d
569	10	Cleal, Peter	1903-04-06	185cm	82kg	4 (1-0-3)	 	1925	22y 26d	22y 47d
588	5	Palmer, Jack	1905-01-02	 	 	4 (1-0-3)	1	1926	21y 119d	21y 147d
592	14	Proudfoot, Alec	1906-09-14	188cm	 	4 (1-0-3)	1	1926-1927	19y 264d	20y 235d
594	6	Trainor, Luke	1900-12-17	179cm	 	4 (1-0-3)	4	1926	25y 170d	25y 254d
628	14	Mohr, Jack	1906-07-11	179cm	84kg	4 (3-0-1)	2	1929	22y 290d	22y 360d
667	17	Loes, Jack	1910-06-18	183cm	 	4 (0-0-4)	 	1932	21y 345d	22y 7d
670	23	Stewart, Don	1913-07-16	178cm	 	4 (1-0-3)	 	1932	18y 352d	19y 14d
673	25	Peel, Alan	1908-12-29	174cm	 	4 (1-0-3)	1	1932-1933	23y 221d	24y 128d
685	48	Chapman, George	1909-02-28	174cm	66kg	4 (1-0-3)	6	1933	24y 88d	24y 109d
690	28	Batson, George	1912-11-03	177cm	 	4 (3-0-1)	1	1933	20y 247d	20y 275d
722	40	Hayden, Bernie	1915-01-04	180cm	77kg	4 (2-0-2)	1	1936	21y 168d	21y 245d
777	16	Cranage, Eddie	1917-06-12	187cm	79kg	4 (0-0-4)	 	1940	23y 10d	23y 73d
785	13	Rogers, Jack	1913-03-30	183cm	77kg	4 (1-0-3)	 	1940-1941	27y 154d	28y 41d
790	24	Dawson, Bob	1921-01-03	169cm	67kg	4 (0-0-4)	 	1941	20y 127d	20y 239d
830	48	Jorgensen, Barney	1922-07-12	177cm	82kg	4 (1-0-3)	1	1943	20y 321d	20y 356d
840	14	Lamborn, Chris	1916-04-03	180cm	77kg	4 (2-1-1)	1	1944	28y 61d	28y 110d
857	30	Reynolds, Tom	1916-11-21	180cm	85kg	4 (0-0-4)	8	1945	28y 172d	28y 193d
858	29	McIntosh, Bob	1921-10-17	183cm	83kg	4 (0-0-4)	 	1945-1946	23y 221d	24y 199d
868	24	Keating, Joe	1922-01-24	185cm	76kg	4 (0-0-4)	 	1945	23y 185d	23y 213d
885	13	Southern, Wally	1921-10-26	178cm	74kg	4 (2-0-2)	2	1946	24y 260d	24y 288d
900	21	Connally, Jack	1927-02-22	178cm	73kg	4 (0-1-3)	1	1947	20y 119d	20y 140d
941	3	Pattison, Frank	1928-09-29	183cm	89kg	4 (0-0-4)	 	1951	22y 246d	22y 267d
951	3	Lundgren, Bruce	1931-11-11	174cm	70kg	4 (1-0-3)	 	1952	20y 202d	20y 223d
955	28	Smith, John	1933-04-19	173cm	77kg	4 (0-0-4)	2	1952	19y 77d	19y 119d
974	35	Eley, Jim	1932-11-05	185cm	86kg	4 (0-0-4)	 	1953	20y 220d	20y 290d
994	27	McLaren, Mick	1936-04-03	182cm	81kg	4 (0-0-4)	 	1955	19y 13d	19y 139d
1004	19	Camm, Jim	1932-05-27	189cm	86kg	4 (0-0-4)	 	1955	23y 17d	23y 85d
1016	8	Morris, Hugh	1932-01-22	182cm	84kg	4 (0-0-4)	 	1956	24y 83d	24y 160d
1028	20	Robson, John	1933-07-12	189cm	87kg	4 (0-0-4)	 	1956	22y 298d	22y 354d
1038	5	Letcher, Ian	1935-07-21	180cm	75kg	4 (1-0-3)	 	1957	21y 273d	21y 315d
1050	40	Taylor, Ron	1932-07-20	188cm	86kg	4 (2-0-2)	 	1958	25y 266d	25y 308d
1052	22	Andrew, Bruce	1936-12-28	183cm	76kg	4 (1-0-3)	1	1958	21y 154d	21y 175d
1071	36	Burns, Peter	1939-05-26	175cm	72kg	4 (2-0-2)	2	1959-1960	20y 95d	21y 93d
1130	31	Cayzer, Geoff	1945-08-07	191cm	89kg	4 (2-0-2)	5	1967, 1971	21y 251d	25y 260d
1187	16	Thomas, Lindsay	1955-10-06	193cm	91kg	4 (2-0-2)	 	1975	19y 181d	19y 216d
1196	48	Shepherd, David	1956-08-03	173cm	70kg	4 (2-0-2)	1	1976-1977	19y 260d	20y 361d
1229	28	MacLeod, Neil	1960-01-15	175cm	78kg	4 (0-0-4)	5	1980	20y 74d	20y 116d
1238	29	King, Tony	1955-09-11	185cm	80kg	4 (1-0-3)	2	1980	24y 256d	24y 284d
1248	32	Fitzpatrick, Peter	1959-07-17	184cm	87kg	4 (1-1-2)	 	1980	21y 23d	21y 44d
1253	52	Huntley, Peter	1961-12-07	185cm	76kg	4 (0-0-4)	 	1981-1982	19y 167d	20y 117d
1355	21	Handley, Robert	1965-01-08	183cm	76kg	4 (2-0-2)	2	1989	24y 118d	24y 195d
1369	52	Sexton, Damian	1968-12-03	178cm	78kg	4 (1-0-3)	1	1990	21y 251d	21y 272d
1410	19	Burns, Adrian	1971-08-05	178cm	71kg	4 (2-0-2)	1	1994	22y 247d	22y 276d
1414	16	Harvey, Anthony	1973-05-25	176cm	77kg	4 (1-0-3)	1	1994	20y 354d	21y 17d
1416	42	Carr, Alister	1973-05-03	189cm	90kg	4 (0-1-3)	1	1994	21y 39d	21y 59d
1430	18	Jackson, Matthew	1974-08-15	179cm	74kg	4 (1-0-3)	2	1995	20y 298d	20y 355d
1460	42	Gowans, James	1977-03-13	180cm	80kg	4 (1-0-3)	2	1999	22y 119d	22y 140d
1525	36	Allen, Jarryd	1988-01-14	193cm	90kg	4 (4-0-0)	 	2008	20y 158d	20y 243d
1622	27	McKernan, Shaun	1990-09-01	196cm	100kg	4 (1-0-3)	2	2021	30y 201d	30y 263d
1634	38	Campbell, Tom	1991-11-02	200cm	106kg	4 (0-0-4)	 	2022, 2024	30y 179d	32y 241d
1658	42	Heath, Max	2002-10-24	204cm	97kg	4 (2-0-2)	3	2025	22y 262d	22y 289d
14	 	Newton, Bill	1875-02-08	 	 	3 (0-0-3)	 	1897	22y 89d	22y 105d
49	 	Richardson, Arthur	1880-03-09	171cm	69kg	3 (0-0-3)	 	1898	18y 66d	18y 185d
73	 	Porter, Billy	1875-07-25	168cm	 	3 (0-0-3)	 	1898	23y 33d	23y 47d
123	 	Richardson, Bill	1880-02-10	177cm	78kg	3 (0-0-3)	 	1900	20y 189d	20y 203d
131	 	Rinder, Bob	1878-12-08	179cm	 	3 (0-0-3)	 	1901	22y 147d	22y 154d
141	 	Carpenter, George	1881-05-28	 	 	3 (0-0-3)	1	1901-1902	20y 6d	21y 52d
157	 	OLoughlin, Jack	1873-08-10	179cm	 	3 (0-0-3)	1	1902	28y 266d	28y 280d
162	 	Sinclair, Alex	1882-01-29	175cm	 	3 (0-0-3)	 	1902	20y 131d	20y 164d
171	 	Crowe, Tom	1880-10-03	 	 	3 (0-0-3)	 	1902	21y 317d	21y 331d
178	 	OBrien, Martin	1875-10-16	 	 	3 (0-0-3)	 	1903	27y 198d	27y 219d
181	 	Britt, Arthur	1883-05-17	 	 	3 (0-0-3)	 	1903	19y 364d	20y 13d
197	 	Moloney, John	1881-11-15	 	 	3 (0-0-3)	 	1904	22y 195d	22y 204d
205	 	Moffitt, Arnold	1883-12-12	171cm	 	3 (0-0-3)	 	1904	20y 252d	20y 266d
