Cap  	#  	Player  	DOB  	HT  	WT  	Games (W-D-L)  	Goals  	Seasons  	Debut  	Last  
689	45	Pollett, Andrew	1960-03-12	192cm	80kg	2 (0-0-2)	 	1980	20y 17d	20y 26d
705	50	Edwards, Bryan	1957-03-09	185cm	73kg	2 (0-0-2)	 	1980-1981	23y 174d	24y 131d
719	26	Hargrave, Steven	1954-06-26	188cm	83kg	2 (1-0-1)	 	1982	27y 295d	27y 302d
722	30	Sneddon, Lindsay	1962-01-29	194cm	89kg	2 (1-0-1)	1	1982	20y 141d	20y 190d
736	23	Taylor, John	1963-09-21	194cm	92kg	2 (0-0-2)	2	1983	19y 186d	19y 228d
764	25	Rolfe, Michael	1962-09-14	180cm	76kg	2 (1-0-1)	1	1986	23y 198d	23y 203d
765	20	Preston, Andy	1957-08-16	180cm	77kg	2 (1-0-1)	 	1986	28y 247d	28y 253d
781	53	Wright, Cameron	1968-09-15	189cm	88kg	2 (1-0-1)	 	1987	18y 208d	18y 217d
782	48	Howlett, Andrew	1967-07-15	188cm	83kg	2 (1-0-1)	1	1987	19y 291d	19y 298d
785	55	Lesiputty, Frank	1967-08-26	185cm	83kg	2 (0-0-2)	1	1987	19y 312d	19y 319d
851	40	Johnston, Michael	1971-02-16	182cm	85kg	2 (2-0-0)	 	1995	24y 66d	24y 135d
869	41	Round, David	1978-06-25	192cm	90kg	2 (2-0-0)	 	1997	18y 291d	18y 297d
905	24	Bruton, Nicholas	1981-08-17	201cm	90kg	2 (0-0-2)	 	2003	21y 281d	21y 287d
927	39	Lynch, Malcolm	1988-03-16	178cm	68kg	2 (1-0-1)	 	2007	19y 92d	19y 107d
1035	26	Bedendo, Dominic	2002-07-09	191cm	83kg	2 (0-0-2)	1	2022	19y 356d	19y 364d
1058	28	Lewis, Will	1999-05-05	194cm	 	2 (1-0-1)	1	2026	26y 313d	26y 347d
1059	25	Emmett, Louis	2007-03-23	200cm	 	2 (0-0-2)	 	2026	19y 19d	19y 25d
23	 	Zinnick, Charlie	1896-03-31	180cm	91kg	1 (0-0-1)	 	1925	29y 46d	29y 46d
27	19	Sutherland, John	1904-08-03	175cm	 	1 (0-0-1)	 	1925	20y 300d	20y 300d
41	23	Hopkins, Rupe	1900-04-05	177cm	 	1 (0-0-1)	 	1926	26y 26d	26y 26d
49	24	Krygger, Park	1898-05-29	 	 	1 (1-0-0)	 	1926	28y	28y
65	19	Malberg, Artie	1907-05-24	 	 	1 (0-0-1)	 	1927	19y 348d	19y 348d
68	 	Whitfield, Archie	1900-03-03	171cm	 	1 (1-0-0)	2	1927	27y 72d	27y 72d
72	 	Anderson, Charlie	1903-08-19	183cm	77kg	1 (0-0-1)	 	1927	23y 296d	23y 296d
82	14	Hansen, Fred	1903-05-31	171cm	73kg	1 (0-0-1)	 	1928	24y 333d	24y 333d
93	4	Donovan, Jack	1908-01-17	173cm	 	1 (1-0-0)	 	1929	21y 100d	21y 100d
110	35	Mills, Bobby	1909-08-28	185cm	81kg	1 (0-0-1)	 	1929	19y 347d	19y 347d
111	13	Thompson, George	1906-05-30	183cm	83kg	1 (0-0-1)	 	1929	23y 72d	23y 72d
115	 	Fordham, Eric	1904-09-19	 	 	1 (0-0-1)	 	1929	24y 346d	24y 346d
118	5	James, Ron	1907-05-03	174cm	71kg	1 (0-0-1)	 	1930	23y	23y
125	12	Bollman, Harry	1902-09-15	179cm	 	1 (0-0-1)	 	1930	27y 286d	27y 286d
129	4	Harley, Cyril	1910-10-10	170cm	 	1 (0-0-1)	 	1930	19y 289d	19y 289d
131	 	Addison, Bob	1908-07-18	157cm	65kg	1 (1-0-0)	 	1931	22y 288d	22y 288d
138	 	Scanlan, Kevin	1909-09-29	180cm	74kg	1 (1-0-0)	 	1931	21y 215d	21y 215d
144	19	Sexton, Norm	1903-02-12	174cm	69kg	1 (1-0-0)	 	1931	28y 212d	28y 212d
150	20	Eason, Tommy	1908-12-16	173cm	 	1 (1-0-0)	 	1932	23y 164d	23y 164d
154	 	Browne, Mort	1908-04-19	179cm	78kg	1 (0-0-1)	 	1932	24y 137d	24y 137d
193	28	Crompton, Eric	1913-05-11	175cm	 	1 (0-1-0)	 	1935	22y 28d	22y 28d
198	35	Keane, Jack	1911-05-07	185cm	89kg	1 (0-0-1)	 	1935	24y 74d	24y 74d
205	8	Johnson, Wal	1913-10-23	173cm	 	1 (0-0-1)	 	1936	22y 192d	22y 192d
214	26	Edmonds, Horrie	1908-12-23	175cm	85kg	1 (1-0-0)	 	1937	28y 122d	28y 122d
233	27	Paternoster, Ron	1916-08-20	184cm	84kg	1 (1-0-0)	 	1937	20y 352d	20y 352d
236	7	Cooper, Cyril	1914-04-07	191cm	85kg	1 (0-0-1)	 	1937	23y 143d	23y 143d
245	 	Carland, Matt	1909-09-08	180cm	79kg	1 (1-0-0)	 	1938	28y 353d	28y 353d
256	38	Malone, Jack	1919-04-28	178cm	76kg	1 (1-0-0)	 	1939	20y 64d	20y 64d
270	6	Robinson, Lloyd	1918-05-10	179cm	81kg	1 (0-0-1)	 	1940	22y 113d	22y 113d
290	33	Neal, Les	1913-09-12	180cm	75kg	1 (1-0-0)	3	1942	28y 302d	28y 302d
341	24	Baglin, Lindsay	1929-03-02	180cm	73kg	1 (1-0-0)	 	1947	18y 139d	18y 139d
352	23	Wilson, Vern	1931-03-27	175cm	69kg	1 (1-0-0)	 	1948	17y 140d	17y 140d
356	14	Davies, Bill	1930-01-20	185cm	83kg	1 (0-0-1)	 	1949	19y 100d	19y 100d
362	 	Pocock, Ron	1928-06-13	178cm	81kg	1 (0-0-1)	 	1949	21y 75d	21y 75d
393	7	Crozier, Ray	1930-08-25	183cm	73kg	1 (1-0-0)	 	1952	21y 315d	21y 315d
394	3	Edwards, Jack	1934-03-01	180cm	73kg	1 (1-0-0)	 	1952	18y 140d	18y 140d
410	14	Ellis, Lindsay	1935-07-27	168cm	67kg	1 (0-0-1)	 	1954	18y 264d	18y 264d
417	19	McDowell, Frank	1934-03-19	187cm	86kg	1 (0-0-1)	 	1955	21y 63d	21y 63d
426	35	Thompson, Graham	1936-08-30	165cm	69kg	1 (0-0-1)	 	1956	19y 242d	19y 242d
438	41	Fitzgerald, Pat	1936-05-07	179cm	80kg	1 (0-0-1)	 	1957	21y 25d	21y 25d
467	27	Barker, Peter	1936-01-16	188cm	88kg	1 (0-0-1)	 	1959	23y 120d	23y 120d
471	44	Trusler, Wally	1941-04-10	178cm	77kg	1 (0-0-1)	 	1959	18y 64d	18y 64d
474	46	McGill, Alan	1939-04-09	175cm	73kg	1 (0-0-1)	 	1959	20y 114d	20y 114d
500	33	Meddings, Kevin	1941-10-12	183cm	80kg	1 (0-0-1)	 	1962	20y 226d	20y 226d
503	50	Edwards, John	1942-01-18	188cm	86kg	1 (1-0-0)	 	1962	20y 198d	20y 198d
512	43	Birch, Ron	1943-10-16	170cm	70kg	1 (1-0-0)	 	1963	19y 284d	19y 284d
531	10	Ennals, Peter	1943-07-23	188cm	86kg	1 (0-0-1)	 	1965	21y 282d	21y 282d
544	35	Dowd, Greg	1946-03-19	180cm	73kg	1 (0-0-1)	 	1966	20y 42d	20y 42d
566	47	McLeod, Kevin	1949-06-28	183cm	76kg	1 (0-0-1)	1	1968	19y 29d	19y 29d
567	43	Hill, Tony	1949-08-06	188cm	98kg	1 (0-0-1)	 	1968	19y 11d	19y 11d
569	28	Greenhill, Bruce	1946-07-26	192cm	84kg	1 (1-0-0)	 	1969	22y 255d	22y 255d
597	27	Wilson, Trevor	1950-12-10	177cm	81kg	1 (0-0-1)	 	1971	20y 135d	20y 135d
610	49	Neish, Bruce	1950-08-23	188cm	85kg	1 (1-0-0)	 	1972	21y 264d	21y 264d
612	17	Fox, Bob	1953-04-19	192cm	75kg	1 (1-0-0)	2	1972	19y 38d	19y 38d
626	35	Carroll, Ted	1955-07-11	183cm	78kg	1 (0-0-1)	 	1973	17y 354d	17y 354d
628	22	Collins, Daryl	1956-07-15	180cm	79kg	1 (1-0-0)	 	1974	17y 265d	17y 265d
635	39	Morrison, Peter	1956-04-17	180cm	80kg	1 (0-0-1)	 	1974	18y 73d	18y 73d
638	41	Burleigh, John	1950-09-26	170cm	76kg	1 (0-0-1)	 	1974	23y 290d	23y 290d
671	9	Fox, Wayne	1959-01-04	185cm	76kg	1 (0-0-1)	 	1978	19y 136d	19y 136d
675	37	Fox, Tony	1958-07-16	182cm	77kg	1 (0-0-1)	 	1978	20y 48d	20y 48d
711	26	Stanlake, Warren	1958-09-03	189cm	87kg	1 (0-0-1)	 	1981	22y 213d	22y 213d
723	54	Barham, Jamie	1960-12-01	179cm	75kg	1 (0-0-1)	 	1982	21y 214d	21y 214d
724	36	Brown, Darren	1965-05-08	180cm	72kg	1 (0-0-1)	 	1982	17y 56d	17y 56d
727	48	Grant, Darren	1963-04-25	191cm	84kg	1 (0-0-1)	 	1982	19y 97d	19y 97d
728	39	West, Bruce	1962-11-15	183cm	79kg	1 (0-0-1)	 	1982	19y 265d	19y 265d
742	53	Taylor, Andrew	1965-07-02	187cm	88kg	1 (1-0-0)	 	1983	17y 346d	17y 346d
747	26	Riley, John	1958-04-23	178cm	80kg	1 (1-0-0)	 	1984	25y 343d	25y 343d
772	20	Evans, Robert	1960-07-01	185cm	86kg	1 (1-0-0)	 	1986	26y 32d	26y 32d
773	21	Chiron, Dean	1961-03-27	180cm	74kg	1 (1-0-0)	1	1986	25y 142d	25y 142d
829	40	Cuzzupe, John	1973-10-11	176cm	74kg	1 (1-0-0)	 	1992	18y 295d	18y 295d
859	33	Taylor, Scott	1976-10-22	180cm	82kg	1 (0-0-1)	 	1996	19y 160d	19y 160d
895	26	James, Aaron	1976-10-31	194cm	102kg	1 (0-0-1)	 	2002	25y 151d	25y 151d
917	26	Walsh, Tim	1985-05-14	196cm	92kg	1 (1-0-0)	1	2005	20y	20y
996	32	Collins, Kieran	1997-12-14	193cm	98kg	1 (0-0-1)	 	2016	18y 160d	18y 160d
1022	28	Porter, Callum	1999-02-22	182cm	76kg	1 (1-0-0)	 	2020	21y 152d	21y 152d
1047	8	Clarke, Charlie	2004-01-04	183cm	80kg	1 (0-0-1)	 	2024	20y 122d	20y 122d
